SampleID,label,Influenza,BioProject,HostGroup,HostType,Season,Age,Sex,Feeding,Species,Location,month,Romboutsia__FJ382054,Escherichia-Shigella__KT873246,Agathobaculum__EF025214,Colidextribacter__DQ806077,CHKCI002__f13a69ad,Acutalibacter__DQ793705,Clostridium__EU776524,Thomasclavelia__DQ326634,Massiliomicrobiota__DQ799171,Merdibacter__DQ793739,Anaerostipes__DQ794058,Oscillibacter__DQ794427,Anaerobutyricum__FJ367509,Incertae_Sedis__GQ175397,Flavonifractor__EU763235,Incertae_Sedis__fbb2ccdf,Ruminococcaceae__6a4f3542,Sellimonas__KP966092,Lachnospiraceae__EF025267,Sphingobacterium__4966214a,Pedobacter__e5eb02f3,Sphingobacteriaceae__736f2237,Parabacteroides__ef4b9171,Bacteroides__a13d2ac8,Prevotellaceae_Ga6A1_group__408c8c2d,Prevotellaceae__282df84e,Incertae_Sedis__32018bce,Prevotella__8ef7520d,Porphyromonas__c465f577,Bacteroidales__8e7f285d,Flavobacterium__63d393fc,Arcanobacterium__4c9ad755,Micrococcales__9eb9acee,Rothia__da821e0a,Lawsonella__30d3ed51,Varibaculum__84b87a55,Stenotrophomonas__a6eadb2d,Pasteurellaceae__5a64a6f1,Psittacicella__f8bb29a5,Comamonadaceae__c51976b3,Pseudomonas__13b2a473,Halomonas__7333e261,unclassified__0c9e3ed5,Fusibacter__adc4c72e,Brevundimonas__da6b37f3,Methylobacterium__1458f1e7,Bacillota__9ccfad18,Mageeibacillus__816bc635,UCG-005__4ce32c4e,Oscillospiraceae__ca53da73,Ruminococcaceae__0775e59c,Caecibacterium__9265d514,Campylobacter__af35970d,Helicobacter__acc07901,Lachnospiraceae_UCG-010__5bd5c394,Lachnospiraceae__cafeeea8,Incertae_Sedis__03d08b31,Peptoniphilus__172051db,Parvimonas__e9165b84,Peptococcus__e616d0c9,Candidatus_Arthromitus__04c4a458,Streptococcus__bf0a5e99,Gemella__da6858e2,Staphylococcus__463b2f04,Catellicoccus__f52c8cce,Lactobacillales__8ad1796f,Mycoplasmataceae__8e450566,Thomasclavelia__c4abcba6,Incertae_Sedis__b81519f9,Megamonas__97771191,Veillonellaceae__e56b0756,Veillonellales-Selenomonadales__eb04e82f,Veillonella__6718eb07,Phascolarctobacterium__1683506d,Fusobacterium__0daf4b3d,Incertae_Sedis__c3a9c557,Oceanivirga__5702680e,Leptotrichiaceae__d27439ff,Cetobacterium__024cc2ba
SRR7146809,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasacuta,"ConawayRanch,YoloCounty",11.0,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,1.442295777983528,-0.7549287993526921,0.8545091130814084,-0.7549287993526921,-0.7549287993526921,2.8559891132915327,3.2153631141994303,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,1.1909813497026214,5.22395696554843,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,0.34368348931541703,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,4.374969915570381,8.337866008768447,2.2895936383707314,-0.7549287993526921,2.2895936383707314,-0.7549287993526921,-0.7549287993526921,0.34368348931541703,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,0.34368348931541703,-0.7549287993526921,2.463947025515509,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,2.2895936383707314,-0.7549287993526921,-0.7549287993526921,-0.7549287993526921,2.8559891132915327,0.34368348931541703,-0.7549287993526921,4.991274391187462,-0.7549287993526921
SRR7146810,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,1.1939482648188298,-1.8505741729045928,-1.8505741729045928,3.4626318061371943,5.885296147047974,4.784059184957092,4.69045582628531,-1.8505741729045928,-1.8505741729045928,4.797114200658736,1.7047738885848212,3.9270781503180636,1.3683016519636082,-1.8505741729045928,1.5834130315805535,-1.8505741729045928,-1.8505741729045928,0.3466504044316263,0.09533597615072065,3.8498694004860936,-1.8505741729045928,0.3466504044316263,-1.8505741729045928,-0.2411362604704923,-1.8505741729045928,1.1939482648188298,0.3466504044316263,-1.8505741729045928,1.516721657081881,1.5834130315805535,3.3697816521737316,1.760343739739631,-1.8505741729045928,5.662043371769918,-1.8505741729045928,1.4452626930997363,3.5743758445768097,-1.8505741729045928,-1.8505741729045928,0.9826391711516234,0.7143751845569435,-1.8505741729045928,0.9826391711516234,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,-1.8505741729045928,0.5473210998937779,0.5473210998937779,2.822254661557313,-1.8505741729045928,1.760343739739631,-1.8505741729045928,-1.8505741729045928,-0.2411362604704923,1.645933388561887,5.295410294809795,1.0938648062618475,2.041246125206033,1.2849200430245569
SRR7146811,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,1.2137064854697908,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,5.59712104541852,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,0.9623920571888851,-0.9835180918664292,-0.9835180918664292,1.4143771809319423,-0.9835180918664292,-0.9835180918664292,5.342631381288671,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,0.6259198205676721,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,1.4143771809319423,7.402882809299785,1.960920887300012,-0.9835180918664292,4.236837733211896,-0.9835180918664292,-0.9835180918664292,1.960920887300012,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,2.3123187741379008,-0.9835180918664292,1.581431265595108,-0.9835180918664292,1.7245321092357813,-0.9835180918664292,-0.9835180918664292,-0.9835180918664292,6.176551115729698,6.6307940545855715,4.377774073842996,5.059114741815954,-0.9835180918664292
SRR7146814,0,Neg,PRJNA464410,Duck,Duck,FW,A,F,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,1.137597332839687,2.991488583174748,4.697331366272355,-1.4273520246218494,3.57659428132361,2.1835658880223745,-1.4273520246218494,3.8558517041161386,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,2.1279960368675637,-1.4273520246218494,1.137597332839687,-1.4273520246218494,1.5170869545445909,-1.4273520246218494,-1.4273520246218494,0.7698725527143697,0.9705432481765204,1.6171704131015732,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,2.8631074165265415,7.16402056496864,0.9705432481765204,-1.4273520246218494,5.116559820942943,0.7698725527143697,-1.4273520246218494,-1.4273520246218494,2.3338480910717125,-1.4273520246218494,3.979819746838269,1.4058613194343659,-1.4273520246218494,-1.4273520246218494,2.0691555368446304,5.754239919990015,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,-1.4273520246218494,4.752664629030723,3.641552177598382,-1.4273520246218494,3.8353381642830358,-1.4273520246218494,-1.4273520246218494,4.41037842254409,-1.4273520246218494
SRR7146815,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,2.0604642818327985,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,5.393820202613044,-1.3735229226523478,4.397918200477669,-1.3735229226523478,1.4596904214038684,2.9959249298146737,-1.3735229226523478,0.8237016546838722,1.8453529022158532,-1.3735229226523478,1.8453529022158532,-1.3735229226523478,1.9223139433519814,-1.3735229226523478,2.122984638814133,-1.3735229226523478,2.0604642818327985,-1.3735229226523478,0.5723872264029657,-1.3735229226523478,-1.3735229226523478,3.3714092057109024,5.391516054128195,-1.3735229226523478,-1.3735229226523478,4.579720411635437,1.761971293276802,1.761971293276802,-1.3735229226523478,2.5967689908997746,-1.3735229226523478,2.518297375458279,-1.3735229226523478,-1.3735229226523478,6.790702729613479,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,-1.3735229226523478,5.114161095832263,1.9223139433519814,-1.3735229226523478,2.8891569543889677,-1.3735229226523478,-1.3735229226523478,1.4596904214038684,6.512182468590672
SRR7146816,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,2.6743641977512285,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,4.701537310885308,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,0.47713962041500935,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,3.6689867728952903,1.9434766892084365,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,5.30545335771731,8.307962615550325,-0.6214726682530998,-0.6214726682530998,6.787663775667028,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,1.9434766892084365,-0.6214726682530998,3.139727447440462,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,-0.6214726682530998,3.3103529644712255
SRR7146817,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,3.0202986862497134,-1.6525301482121932,2.6649579653241178,-1.6525301482121932,2.1541323415581264,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,3.8155299929229383,-1.6525301482121932,6.1964035781518785,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,1.7147656817742813,1.0555200528900173,2.766310459584405,-1.6525301482121932,4.087262763967042,1.9583877644320316,2.6649579653241178,3.0748576705001476,-1.6525301482121932,-1.6525301482121932,3.807055365931966,2.317761765339929,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,-1.6525301482121932,1.3919922895112302,3.191656938246398,6.740232964825868,-1.6525301482121932,-1.6525301482121932,3.556956004629228,-1.6525301482121932,-1.6525301482121932,1.3919922895112302,-1.6525301482121932,-1.6525301482121932,2.011031497917454,-1.6525301482121932,1.180683195844023,-1.6525301482121932,3.143260397384548,-1.6525301482121932,-1.6525301482121932,0.7453651245861774,3.5122558257113212,2.6379292929361977,-1.6525301482121932,-1.6525301482121932,2.390521119622357,2.1086699674813696,2.6379292929361977,-1.6525301482121932,4.687829155515559,-1.6525301482121932
SRR7146819,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,5.343124513421301,4.385522111019391,7.209892953730014,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,7.514488113852948,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,3.156289639934217,6.7609023614501265,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451,6.618385203802969,-0.6049104757593451,-0.6049104757593451,1.9600388817021912,-0.6049104757593451,-0.6049104757593451,-0.6049104757593451
SRR7146820,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,5.240998731855406,3.9919694329120867,7.128974793820906,-0.7529626954511635,1.955087505651047,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,7.317630844498355,-0.7529626954511635,-0.7529626954511635,0.856475216982937,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,1.19294745360415,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,3.8217482830522194,-0.7529626954511635,-0.7529626954511635,2.1914762837152777,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,6.610316891511875,-0.7529626954511635,-0.7529626954511635,3.689688561039153,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,6.451186596584776,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635,-0.7529626954511635
SRR7146821,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,3.4481063767002427,-1.2614238246120921,2.452148242092216,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,7.142152640017178,3.483508303751158,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,2.402137821517555,-1.2614238246120921,6.444288999282335,2.3494940880321327,3.8565699878046633,1.4466263764901184,2.3494940880321327,-1.2614238246120921,4.071294968653278,3.082381597241592,2.034413041392238,3.742522481333368,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,3.2494356819047585,-1.2614238246120921,-1.2614238246120921,5.127137580933538,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,2.8817109017794413,-1.2614238246120921,1.1364714481862785,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,5.618960257573914,-1.2614238246120921,4.809313903390398,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921,2.034413041392238,-1.2614238246120921,-1.2614238246120921,-1.2614238246120921
SRR7146822,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,2.00517485519312,3.1626276438841634,2.2222393604309483,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,5.612811386714167,-1.4913327062733597,6.845536931011596,-1.4913327062733597,3.4715119239865473,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,2.0640153552160543,-1.4913327062733597,2.5160004789591115,1.64416150965579,3.729023118804965,2.3588148954366988,1.875963123713114,-1.4913327062733597,4.222400099236009,2.5160004789591115,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,3.6960530995673953,-1.4913327062733597,-1.4913327062733597,4.560756462651057,-1.4913327062733597,-1.4913327062733597,4.900584407119242,2.683054563622277,-1.4913327062733597,3.3838646169277915,-1.4913327062733597,1.64416150965579,-1.4913327062733597,4.248460205905874,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597,5.041001585948989,-1.4913327062733597,-1.4913327062733597,5.349213823015328,2.2698674094202023,-1.4913327062733597,-1.4913327062733597,-1.4913327062733597
SRR7146823,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,3.519855745202702,2.738847208851422,4.735904869073677,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,5.854627524692649,-1.1529730892592038,7.403633104513869,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,4.306612424884955,-1.1529730892592038,4.356415247368773,3.7222242339419473,5.379361202963145,3.081133415338055,-0.054360800591094716,-1.1529730892592038,4.599599549566429,2.560598977445104,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,3.137486351889187,-1.1529730892592038,3.519855745202702,5.262123869912392,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,4.527199519757863,1.6802402547970123,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038,-1.1529730892592038
SRR7146826,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,0.49901852371353517,-1.4468916253417774,2.1084564361476357,1.987095579143368,5.073729502216918,2.3143084903517845,3.0639678811750723,-1.4468916253417774,-1.4468916253417774,6.249775456184683,0.49901852371353517,4.872076488404657,1.497547353824662,5.246432042928171,-1.4468916253417774,-1.4468916253417774,1.497547353824662,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,0.9510036474565924,1.118057732119759,0.49901852371353517,5.764665107972023,-1.4468916253417774,2.1640262873024465,-1.4468916253417774,-1.4468916253417774,2.0496159361247024,-1.4468916253417774,-1.4468916253417774,2.1640262873024465,-1.4468916253417774,1.6886025905873714,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,1.8489452406625508,2.596159642492772,5.988546394472772,2.4449286727688486,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,5.058892434786451,0.16254628709232222,5.830356101289706,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774,-1.4468916253417774
SRR7146827,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",7.0,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-0.05149610073769484,0.9040153442897418,-1.6609340131717962,1.1722793308844208,-1.6609340131717962,1.3835884245516272,-1.6609340131717962,-1.6609340131717962,6.48432555334507,-1.6609340131717962,4.6508007959811195,3.407970189048436,4.587108861336634,-1.6609340131717962,-1.6609340131717962,3.8403241973729316,0.9040153442897418,-1.6609340131717962,2.5731724914254643,-1.6609340131717962,1.283504965994645,-1.6609340131717962,1.8355735482946844,-1.6609340131717962,1.6349028528325338,-1.6609340131717962,1.0471161879304143,2.5437586062191704,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,3.9845128844714424,4.476793040914439,-1.6609340131717962,-1.6609340131717962,4.594816028581572,-1.6609340131717962,1.3835884245516272,4.347879172270799,3.0485961881405386,3.134856532424946,5.140349021299825,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,2.1457284765985243,-1.6609340131717962,-1.6609340131717962,4.65442398835054,-1.6609340131717962,4.437140268994445,5.157990052103726,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962,-1.6609340131717962
SRR7146828,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasacuta,"ConawayRanch,YoloCounty",10.0,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,0.4367149574094995,-1.7605096199267196,3.404276353996794,4.614515199901376,4.962120174928728,-1.7605096199267196,2.502170257114596,0.94754058117549,0.18540052912859384,3.5625003592116884,0.637385652871651,-1.7605096199267196,2.382625106464813,0.94754058117549,-0.1510717074926191,-1.7605096199267196,1.7359979415397602,-1.7605096199267196,-1.7605096199267196,1.7948384415626935,0.18540052912859384,0.18540052912859384,-1.7605096199267196,1.1839293592397206,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,0.94754058117549,2.444182999464246,1.9530624467775874,2.8934507302308035,7.008064664214967,3.018613873184809,-1.7605096199267196,3.9983921539505607,0.637385652871651,-1.7605096199267196,-1.7605096199267196,-1.7605096199267196,2.9844225084365306,2.8934507302308035,0.637385652871651,0.637385652871651,-1.7605096199267196,2.209782293625402,2.0461528698436,-1.7605096199267196,-1.7605096199267196,2.7720898732265358,-1.7605096199267196,-1.7605096199267196,3.7963184417728177,1.4583662049414805,2.473596884670539,-1.7605096199267196,-1.7605096199267196,1.37498459600243,-1.7605096199267196
